id;title;product_url;gender;price_retail;sub_categorie;categorie;age;shape;color;occasion;season
37144;French Connection Across Body Bag With Hardware;http://asos.com/prd/8501069;female;32,5;shoulder_bags;bags;14_24;apple;blue;casual;spring
37145;Melie Bianco Vegan Leather Across Body Bag;http://asos.com/prd/8373828;female;38;shoulder_bags;bags;14_24;apple;yellow;casual;spring
37148;Dune Accodian Bag in Nude;http://asos.com/prd/8175834;female;42;shoulder_bags;bags;14_24;apple;nude;creative;spring
37149;Dune Emory Clutch Bag;http://asos.com/prd/8253418;female;40,5;shoulder_bags;bags;14_24;apple;nude;casual;spring
37150;Kendall + Kylie Leather Cross Body Bag with Pom;http://asos.com/prd/7589626;female;173;boots;bags;14_24;apple;grey;casual;spring
37151;Pieces Leather Cross Body Bag;http://asos.com/prd/8621026;female;30;shoulder_bags;bags;14_24;apple;grey;casual;spring
37156;Versace Jeans Shoulder Bag with Gold Studding;http://asos.com/prd/9089000;female;111;shoulder_bags;bags;14_24;apple;grey;casual;spring
37157;Ted Baker Leather Camera Bag with Chain Strap;http://asos.com/prd/9047492;female;86,5;shoulder_bags;bags;14_24;apple;pink;casual;spring
37159;Tommy Hilfiger Nylon Backpack;http://asos.com/prd/9062311;female;117;sneakers;bags;14_24;apple;blue;casual;spring
37160;Ted Baker Giant Leather Knot Bow Clutch Bag;http://asos.com/prd/9047637;female;181;shoulder_bags;bags;14_24;apple;red;daytime_occasion;spring
37161;Whistles Metallic Small Clutch;http://asos.com/prd/8902913;female;31;shoulder_bags;bags;14_24;apple;red;evening_occasion;spring
37162;Love Moschino Studded Back Pack;http://asos.com/prd/9021411;female;184,5;flat_shoes;bags;14_24;apple;grey;casual;spring
37163;Versace Jeans VJ Zip Around Crossbody;http://asos.com/prd/9089049;female;72,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37165;Versace Jeans Mini Bucket Bag with Gold Studding;http://asos.com/prd/9088968;female;222;shoulder_bags;bags;14_24;apple;black;casual;spring
37166;Love Moschino Quilted Shoulder Bag;http://asos.com/prd/9021394;female;114,5;shoulder_bags;bags;14_24;apple;blue;casual;spring
37167;Ted Baker Quilted Bow Reflective Backpack;http://asos.com/prd/9263754;female;204;shoulder_bags;bags;14_24;apple;grey;casual;spring
37168;Ted Baker Bow Mini Cross Body Bag in Leather;http://asos.com/prd/9263724;female;101,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37169;Tommy Hilfiger Star Logo Washbag;http://asos.com/prd/9367481;female;30,5;sneakers;bags;14_24;apple;black;casual;spring
37176;2NDDAY Nylon Printed Shopper Bag;http://asos.com/prd/9101718;female;0;shoulder_bags;bags;14_24;apple;blue;casual;spring
37177;2NDDAY Nylon Shopper Bag;http://asos.com/prd/9101685;female;22;shoulder_bags;bags;14_24;apple;pink;casual;spring
37182;Tommy Hilfiger Logo Backpack With Checkerboard Straps;http://asos.com/prd/9367519;female;124;sneakers;bags;14_24;apple;black;casual;spring
37183;Versace Jeans Embossed Camera Bag;http://asos.com/prd/9088997;female;72,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37184;Tommy Hilfiger Colour Block Backpack With Stripe Straps;http://asos.com/prd/9367603;female;0;sandals;bags;14_24;apple;blue;casual;spring
37189;Whistles Cornelia Leopard Bag;http://asos.com/prd/9155323;female;121,5;shoulder_bags;bags;14_24;apple;orange;casual;spring
37193;Love Moschino Quilted Shopper Bag With Chain;http://asos.com/prd/9021366;female;139;shoulder_bags;bags;14_24;apple;black;casual;spring
37194;Ted Baker Colourblock Leather Shopper Bag with Interchangeable Panel;http://asos.com/prd/9047632;female;91,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37195;Coast Fold Clutch Bag;http://asos.com/prd/9287557;female;43;clutch_bags;bags;14_24;apple;black;creative;spring
37196;Calvin Klein Multi Logo Large Backpack;http://asos.com/prd/9309808;female;88;shoulder_bags;bags;14_24;apple;black;casual;spring
37198;Armani Exchange Black Minimal Backpack;http://asos.com/prd/9251038;female;160;shoulder_bags;bags;14_24;apple;grey;casual;spring
37200;Emporio Armani Logo Embossed Leather Fold Over Purse;http://asos.com/prd/9132382;female;88,5;clutch_bags;bags;14_24;apple;black;casual;spring
37202;Coast Gold Glitter Box Clutch Bag;http://asos.com/prd/9288118;female;62;shoulder_bags;bags;14_24;apple;nude;creative;spring
37203;Love Moschino Canvas Camera Bag;http://asos.com/prd/9021369;female;70,5;shoulder_bags;bags;14_24;apple;black;casual;spring
37204;Love Moschino Quilted Chain Shoulder Bag;http://asos.com/prd/9021418;female;113;shoulder_bags;bags;14_24;apple;grey;casual;spring
37206;Jardin Del Cielo Bright Pink Mochilla Bag;http://asos.com/prd/8057655;female;0;pencil;bags;14_24;column;red;casual;spring
37207;New Look Dragonfly Broach Cross Body Bag;http://asos.com/prd/8043660;female;32;shoulder_bags;bags;14_24;apple;black;casual;spring
37209;New Look Firework Embroidery Clutch;http://asos.com/prd/8826313;female;25,5;t_shirt;bags;14_24;column;black;casual;spring
37211;ALDO Embroidered Top Handle Bag with Cross Body Strap;http://asos.com/prd/8744581;female;0;shoulder_bags;bags;14_24;apple;red;casual;spring
37214;Whistles Mini Chain Bag;http://asos.com/prd/8902885;female;128;shoulder_bags;bags;14_24;apple;black;casual;spring
37216;Essentiel Antwerp Star Embroidered Bag;http://asos.com/prd/9072555;female;0;shoulder_bags;bags;14_24;apple;blue;casual;spring
37217;Essentiel Antwerp Faux Fur Heart Shoulder Bag;http://asos.com/prd/9072450;female;89;shoulder_bags;bags;14_24;apple;black;evening_occasion;spring
37218;Whistles Woodcut Velvet Rivington Chain Bag;http://asos.com/prd/8902902;female;70,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37220;Sacred Hawk Bucket Bag In Faux Zebra;http://asos.com/prd/9101099;female;0;shoulder_bags;bags;14_24;apple;red;casual;spring
37221;Jack Wills Pony Skin Bag with Chain;http://asos.com/prd/8926266;female;120;shoulder_bags;bags;14_24;apple;pink;creative;spring
37222;Pieces Ring Detail Crossbody Bag With Stud Detail;http://asos.com/prd/9073931;female;22,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37223;Fiorelli Tisbury Shoulder Bag in Tan;http://asos.com/prd/8185184;female;81;shoulder_bags;bags;14_24;apple;orange;casual;spring
37224;Love Moschino Metallic Quilted Shoulder Bag;http://asos.com/prd/9021358;female;78,5;shoulder_bags;bags;14_24;apple;white;casual;spring
37225;AllSaints Zep Shoulder Bag;http://asos.com/prd/9082629;female;212;shoulder_bags;bags;14_24;apple;black;casual;spring
37227;Sacred Hawk Shoulder Bag With Chains;http://asos.com/prd/9389317;female;57;shoulder_bags;bags;14_24;apple;black;casual;spring
37228;Weekday Velvet Banana Bag;http://asos.com/prd/9066069;female;33,5;shoulder_bags;bags;14_24;apple;black;creative;spring
37229;Ted Baker Satin Box Bag with Embellished Brooch;http://asos.com/prd/9226960;female;157;shoulder_bags;bags;14_24;apple;black;casual;spring
37236;Pieces Backpack;http://asos.com/prd/8636010;female;27;shoulder_bags;bags;14_24;apple;black;casual;spring
37243;AllSaints Suede Whipstitch Bucket Bag;http://asos.com/prd/9082637;female;204;shoulder_bags;bags;14_24;apple;grey;casual;spring
37245;ASOS LIFESTYLE Scuba Holdall;http://asos.com/prd/8939624;female;22,5;totes;bags;14_24;apple;blue;casual;spring
37248;ASOS Reversable Scuba Holdall with Removable Pouch;http://asos.com/prd/8985588;female;24,5;totes;bags;14_24;apple;grey;casual;spring
37269;South Beach Pink Grapefruit Straw Clutch Bag;http://asos.com/prd/8068085;female;0;shoulder_bags;bags;14_24;apple;orange;casual;spring
37270;Monki Stripe Zen Beach Bag;http://asos.com/prd/9162977;female;0;shoulder_bags;bags;14_24;apple;grey;casual;spring
37271;Billabong Logo Tote Beach Bag;http://asos.com/prd/9141853;female;0;shoulder_bags;bags;14_24;apple;grey;casual;spring
37273;Vero Moda Floral Beach Bag;http://asos.com/prd/9173163;female;0;shoulder_bags;bags;14_24;apple;red;beach;spring
37274;Lulu Guinness Emoji Foldaway Shopper Bag;http://asos.com/prd/8411271;female;0;shoulder_bags;bags;14_24;apple;red;casual;spring
37275;Knomo Talbot Briefcase;http://asos.com/prd/8625049;female;82;shoulder_bags;bags;14_24;apple;blue;casual;spring
37278;Paul Costelloe Real Leather Tan Tote with Snake Embossed Pocket;http://asos.com/prd/8446457;female;94,5;sandals;bags;14_24;apple;orange;casual;spring
37280;Calvin Klein Canvas Tote Bag;http://asos.com/prd/8557166;female;61;shoulder_bags;bags;14_24;apple;orange;casual;spring
37289;Carvela Rachel Velvet Tote Bag;http://asos.com/prd/8186132;female;61;shoulder_bags;bags;14_24;apple;black;creative;spring
37292;Yoki Slouch Shoulder Bag With Metal Ring;http://asos.com/prd/8335450;female;36;shoulder_bags;bags;14_24;apple;orange;creative;spring
37295;Fiorelli Mia Grab Shoulder Bag;http://asos.com/prd/8302973;female;67;shoulder_bags;bags;14_24;apple;orange;casual;spring
37300;Pieces Bucket Bag;http://asos.com/prd/8044975;female;22,5;shoulder_bags;bags;14_24;apple;blue;casual;spring
37302;Calvin Klein Packable Shopper Bag in Bright Blue;http://asos.com/prd/8989271;female;76;shoulder_bags;bags;14_24;apple;blue;casual;spring
37304;Calvin Klein Metallic Shopper Bag;http://asos.com/prd/8989289;female;137;shoulder_bags;bags;14_24;apple;yellow;casual;spring
37309;Glamorous Oversized Hobo Bag With Tassel Detail;http://asos.com/prd/8752100;female;36;shoulder_bags;bags;14_24;apple;nude;casual;spring
37310;ASOS Metallic Structured Shopper Bag With Extendable Handle;http://asos.com/prd/8808423;female;24;shoulder_bags;bags;14_24;apple;orange;casual;spring
37311;ASOS Zip Top Everyday Shopper;http://asos.com/prd/8735049;female;17;shoulder_bags;bags;14_24;apple;red;casual;spring
37312;ASOS Suede Weave Shopper Bag;http://asos.com/prd/8722528;female;42;shoulder_bags;bags;14_24;apple;orange;casual;spring
37314;Glamorous Red Bag With Stud Detail;http://asos.com/prd/9001972;female;39;shoulder_bags;bags;14_24;apple;red;casual;spring
37315;ASOS Suede Grab Handle Shopper;http://asos.com/prd/8929973;female;42;shoulder_bags;bags;14_24;apple;orange;casual;spring
37316;ASOS Leather Tab Shopper Bag;http://asos.com/prd/8733344;female;28;shoulder_bags;bags;14_24;apple;grey;casual;spring
37317;ASOS Suede Colourblock Stripe Shopper Bag;http://asos.com/prd/8929521;female;0;shoulder_bags;bags;14_24;apple;orange;casual;spring
37318;Oasis Tab Detail Oversized Shopper Bag;http://asos.com/prd/9080816;female;35,5;shoulder_bags;bags;14_24;apple;blue;casual;spring
37319;ASOS Leather Knot Handle Shopper;http://asos.com/prd/8929806;female;57,5;shoulder_bags;bags;14_24;apple;black;casual;spring
37320;New Look Minimal Pocket Shopper Bag;http://asos.com/prd/9047703;female;26;shoulder_bags;bags;14_24;apple;grey;casual;spring
37322;ASOS Sustainable Cotton Double Handle Summer Shopper;http://asos.com/prd/9010236;female;0;shoulder_bags;bags;14_24;apple;grey;casual;spring
37323;ASOS Oversize Cut Out Slouch Shopper;http://asos.com/prd/8964835;female;0;blouses;bags;14_24;column;black;casual;spring
37325;Jack Wills Ambleshire Mr Wills Logo Book Bag;http://asos.com/prd/9183395;female;19;shoulder_bags;bags;14_24;apple;purple;casual;spring
37326;Pieces Canvas Printed Shopper;http://asos.com/prd/9464994;female;0;shoulder_bags;bags;14_24;apple;red;casual;spring
37327;ASOS DESIGN croc bonded shopper bag;http://asos.com/prd/8120446;female;35;shoulder_bags;bags;14_24;apple;black;casual;spring
37329;South Beach Blush Washed Cotton Beach Bag With Sequin Heart;http://asos.com/prd/8934245;female;12;shoulder_bags;bags;14_24;apple;white;casual;spring
37330;Ted Baker Large Icon Bag in Chatsworth Bloom;http://asos.com/prd/9263151;female;0;shoulder_bags;bags;14_24;apple;green;casual;spring
37332;Disney x DN Snow White Crossbody Bag;http://asos.com/prd/8967235;female;0;shoulder_bags;bags;14_24;apple;pink;casual;spring
37333;Disney x DN Rose Crossbody;http://asos.com/prd/8967241;female;55;turtleneck_roll_neck;bags;14_24;column;red;casual;spring
37334;ASOS Suede Colourblock Triangle Cross Body Bag;http://asos.com/prd/8937318;female;20;shoulder_bags;bags;14_24;apple;orange;casual;spring
37335;Glamorous Eyelet Detail Cross Body Bag;http://asos.com/prd/9207062;female;24;shoulder_bags;bags;14_24;apple;black;creative;spring
37337;River Island Triple Compartment Across Body Bag;http://asos.com/prd/9441451;female;48;shoulder_bags;bags;14_24;apple;green;casual;spring
37338;Vero Moda Cross Body Leather Look Bag;http://asos.com/prd/9058617;female;31;shoulder_bags;bags;14_24;apple;grey;casual;spring
37339;ASOS Colour Block Quilted Cross Body Bag;http://asos.com/prd/8923947;female;0;shoulder_bags;bags;14_24;apple;blue;casual;spring
37341;ASOS Western Duffle Cross Body Bag with Studs;http://asos.com/prd/8985344;female;28;shoulder_bags;bags;14_24;apple;black;casual;spring
37342;ASOS Swirl Stud Circle Cross Body Bag;http://asos.com/prd/8913462;female;35;shoulder_bags;bags;14_24;apple;grey;evening_occasion;spring
37343;Stradivarius Embroidered Cross Body Bag;http://asos.com/prd/9295915;female;0;shoulder_bags;bags;14_24;apple;black;casual;spring
37344;Dr Martens Black Tassel Saddle Bag;http://asos.com/prd/8548002;female;125;shoulder_bags;bags;14_24;apple;black;casual;spring
37346;Glamorous Black Camera Cross Body Bag;http://asos.com/prd/9001956;female;40;shoulder_bags;bags;14_24;apple;grey;casual;spring
37347;ASOS Leather and Suede Panelled Cross Body Bag;http://asos.com/prd/8737504;female;24,5;shoulder_bags;bags;14_24;apple;black;casual;spring
37348;Calvin Klein Metallic Cross Body bag with Chain;http://asos.com/prd/8989268;female;0;shoulder_bags;bags;14_24;apple;grey;creative;spring
37349;ALDO Top Handle Cross Body Bag with Love Life Embroidery;http://asos.com/prd/9154397;female;0;shoulder_bags;bags;14_24;apple;red;casual;spring
37351;Oasis Floral Print Across Body Bag;http://asos.com/prd/9080697;female;0;shoulder_bags;bags;14_24;apple;grey;casual;spring
37352;Stradivarius Quilted Stripe Strap Cross Body Bag;http://asos.com/prd/9478341;female;0;shoulder_bags;bags;14_24;apple;grey;casual;spring
37353;Faith Circle Cross Body Bag with Chain Strap;http://asos.com/prd/9156860;female;46;shoulder_bags;bags;14_24;apple;red;casual;spring
37356;ASOS Suede Angled Flap Cross Body;http://asos.com/prd/8929378;female;24,5;shoulder_bags;bags;14_24;apple;orange;casual;spring
37357;ASOS Leather Vintage Cross Body Bag With Ring Detail;http://asos.com/prd/9055462;female;40;shoulder_bags;bags;14_24;apple;grey;casual;spring
37358;Skinnydip Quilted Cross Body Bag With Flamingo Detail;http://asos.com/prd/8931746;female;38;shoulder_bags;bags;14_24;apple;black;casual;spring
37359;ASOS Cat Velvet Cross Body Bag;http://asos.com/prd/7579871;female;20;shoulder_bags;bags;14_24;apple;black;creative;spring
37361;Bershka Cross Body Bag With Rose Zip Charm;http://asos.com/prd/9214282;female;14,5;shoulder_bags;bags;14_24;apple;black;casual;spring
37362;ASOS Enamel Stud Zip Front Cross Body Bag;http://asos.com/prd/8985538;female;25,5;shoulder_bags;bags;14_24;apple;yellow;casual;spring
37365;Street Level Minimal Cross Body with Whipstitch Strap in Burgundy;http://asos.com/prd/9135405;female;27;shoulder_bags;bags;14_24;apple;red;casual;spring
37367;ASOS Snake Effect Cross Body Camera Bag;http://asos.com/prd/7885594;female;19;shoulder_bags;bags;14_24;apple;grey;casual;spring
37368;ASOS DESIGN stud zip front cross body bag;http://asos.com/prd/8985495;female;32;shoulder_bags;bags;14_24;apple;black;casual;spring
37369;Versace Jeans Patent Croc Going Out Crossbody Bag;http://asos.com/prd/9089032;female;108;shoulder_bags;bags;14_24;apple;white;casual;spring
37370;Mango Quilted Contrast Cross Body Bag;http://asos.com/prd/9313296;female;21;shoulder_bags;bags;14_24;apple;grey;casual;spring
37373;ASOS Quilted Lock Cross Body Bag;http://asos.com/prd/7691232;female;16,5;shoulder_bags;bags;14_24;apple;grey;casual;spring
37374;ASOS Oversized Croc Cross Body Bag With Chain Handle;http://asos.com/prd/8812404;female;56;shoulder_bags;bags;14_24;apple;grey;casual;spring
37375;Street Level Minimal Cross Body with Whipstitch Strap in Forest Green;http://asos.com/prd/9135435;female;45;shoulder_bags;bags;14_24;apple;turquoise;casual;spring
37376;Stradivarius Multi Stripe Clip Cross Body Bag;http://asos.com/prd/9478379;female;0;shoulder_bags;bags;14_24;apple;blue;casual;spring
37377;Mango X Body Bag;http://asos.com/prd/9313222;female;30;shoulder_bags;bags;14_24;apple;black;creative;spring
37379;French Connection Rectangle Crossbody Bag;http://asos.com/prd/9178189;female;59,5;shoulder_bags;bags;14_24;apple;red;creative;spring
37380;French Connection Circle Bag;http://asos.com/prd/9177929;female;81;shoulder_bags;bags;14_24;apple;white;evening_occasion;spring
37381;Ted Baker Glitter Knot Bow Evening Bag;http://asos.com/prd/9226867;female;55,5;sandals;bags;14_24;apple;nude;creative;spring
37382;Love Moschino Chain Detail Logo Bag;http://asos.com/prd/9250298;female;87,5;shoulder_bags;bags;14_24;apple;white;casual;spring
37383;Faith Mini Buckle Cross Body Bag;http://asos.com/prd/9156852;female;56;shoulder_bags;bags;14_24;apple;blue;casual;spring
37385;Fiorelli Fae Small Grab Bag X Body;http://asos.com/prd/8953943;female;59,5;shoulder_bags;bags;14_24;apple;orange;creative;spring
37386;ASOS Leather Soft Quilt Cross Body Bag With Chain Strap;http://asos.com/prd/8808995;female;31,5;shoulder_bags;bags;14_24;apple;red;creative;spring
37387;New Look Minimal Cross Body Bag;http://asos.com/prd/9137096;female;13;shoulder_bags;bags;14_24;apple;grey;casual;spring
37388;ASOS Leather Camera Cross Body Bag;http://asos.com/prd/8755074;female;35;shoulder_bags;bags;14_24;apple;grey;casual;spring
37389;New Look Fringe Cross Body Bag;http://asos.com/prd/9183352;female;26;shoulder_bags;bags;14_24;apple;black;casual;spring
